group,names,scores,logfoldchanges,pvals,pvals_adj
1,RPL30,5.3030486,0.35753787,1.1388463889324004e-07,5.961121899930892e-06
1,SNX29P2,5.2785525,4.4993677,1.3020831234914557e-07,6.78964561047978e-06
1,CXXC5,5.2332177,2.4873784,1.6658414163184498e-07,8.556310555577237e-06
1,ADAM28,5.2138267,4.6454983,1.8498410618352954e-07,9.465940418660166e-06
1,ORAI2,5.209027,2.5708103,1.8983374577539525e-07,9.642148109495446e-06
1,RPL26,5.1785116,0.23213632,2.2366318987628563e-07,1.123559335517722e-05
1,SELL,5.1135955,0.7421278,3.1608397086067797e-07,1.564900930102288e-05
1,ATP6V1G1,5.0827756,0.5223669,3.7195927265218753e-07,1.834909879551115e-05
1,PTMA,5.077747,0.2297154,3.819372823266741e-07,1.8773791719813652e-05
1,RPS27A,5.0270786,0.51270103,4.980081805574602e-07,2.38800146439336e-05
1,SEC62,5.004411,1.2283436,5.603300140962056e-07,2.6589501084136202e-05
1,ARPC3,4.934619,0.4671939,8.030744460475487e-07,3.771699641471261e-05
1,CD69,4.9269614,0.89283156,8.351822237087767e-07,3.909108879161148e-05
1,BTG1,4.914085,0.4320215,8.919809679310267e-07,4.160757481022483e-05
1,BIRC3,4.874198,1.7108028,1.0925135959874488e-06,4.97458869260623e-05
1,RPL22L1,4.8495116,1.2857813,1.2376583365799648e-06,5.564998828805783e-05
1,ARHGAP24,4.8328633,4.189109,1.3458307067396657e-06,5.978906826677207e-05
1,GAPT,4.7862334,2.7613254,1.699402684904037e-06,7.469746288709604e-05
1,RPS15,4.748442,0.23154898,2.049896461249173e-06,8.896291161256696e-05
1,RPS16,4.726346,0.24186604,2.2859586051319752e-06,9.842225491562018e-05
1,PRKCB,4.687221,1.6160097,2.7693960198081797e-06,0.00011722066980138697
1,RPS9,4.6842117,0.16372901,2.8103958880245658e-06,0.00011822628591524202
1,RCSD1,4.629848,1.1569057,3.6593406398017323e-06,0.0001493577307566695
1,CD53,4.5765133,0.54769754,4.727898210704446e-06,0.0001901419239343131
1,CCNI,4.5705323,0.46400166,4.864873811909116e-06,0.00019507859490210997
1,POU2AF1,4.547941,5.1455097,5.417332312257425e-06,0.00021596888177412304
1,RALGPS2,4.437804,4.059149,9.088112177907593e-06,0.0003491158834953074
1,MT-ND4,4.3826027,0.22740003,1.172697661382145e-05,0.00044549517252616996
1,HHEX,4.374031,2.2977755,1.2197294188548581e-05,0.0004611505949602094
1,TXNIP,4.3586783,0.37787813,1.3085025467274478e-05,0.0004889592350359733
1,ANAPC16,4.280543,0.56183314,1.8643805034027028e-05,0.0006854722311974441
1,RNASE6,4.2686186,1.793135,1.966872271746182e-05,0.0007192983022593903
1,FCGR2B,4.2623706,4.3546777,2.0226943149054318e-05,0.0007377454743248162
1,CD180,4.25018,4.3390274,2.135988048030323e-05,0.0007770010634134708
1,UCP2,4.243704,0.50086445,2.1986069957748283e-05,0.0007976639243401058
1,TMEM243,4.2074738,1.0842496,2.5824111269321897e-05,0.0009270991150457604
1,ADK,4.1997023,1.708328,2.672661004328133e-05,0.0009569940734557706
1,NBEAL1,4.13471,0.34284076,3.5540316301774244e-05,0.001243367086128908
1,STRBP,4.064384,3.76077,4.815945335446135e-05,0.0016418021854996787
1,C16orf74,4.0613365,2.9153275,4.87925973600586e-05,0.0016562912876134743
1,PARP1,4.046136,1.5671548,5.2069989982639044e-05,0.0017502153005439015
1,BLOC1S2,4.037717,1.2931838,5.397397778463573e-05,0.0018053637349719374
1,RPL32,4.0360785,0.23719013,5.435202257973478e-05,0.0018135854930863328
1,MZB1,4.0218687,4.2089224,5.7738259663383394e-05,0.0019080060072858792
1,BTK,4.010554,2.0688186,6.057643964465394e-05,0.001973266729897349
1,SP100,4.007087,0.8609333,6.147215953835607e-05,0.001997699516372074
1,ITM2C,3.997449,2.345849,6.40288142318849e-05,0.002075865622638462
1,ERP29,3.9897914,0.43407992,6.613139841449982e-05,0.0021289342672686632
1,MT-CO3,3.9768388,0.22641245,6.983748562907627e-05,0.0022346665204232763
1,TSPAN3,3.9672003,2.381554,7.272184783508844e-05,0.0023139383322747166
1,TLR10,3.9582098,5.101929,7.551366488512868e-05,0.0023972092598024413
1,IFT57,3.9235802,2.0076745,8.724275034511376e-05,0.002734641035531293
1,EEF1A1,3.9198086,0.2103196,8.861934403587135e-05,0.002762103827518045
1,ZFP36L1,3.898208,0.90175086,9.690719833547646e-05,0.00299996685772624
1,RNASEH2B,3.8797693,1.1620128,0.0001045555921548551,0.003214967243972383
1,HNRNPA2B1,3.873331,0.36687213,0.00010735786069679878,0.003279077286405119
1,CIRBP,3.871045,0.3317415,0.00010836968411376744,0.0033026263287471262
1,RPL23,3.8469684,0.23195848,0.00011958841850048376,0.0036044737831112846
1,RPL27A,3.8422062,0.22507228,0.0001219332834166912,0.0036670900192467175
1,CCDC50,3.8147008,2.461261,0.00013634806655648564,0.004073806938465456
1,POU2F2,3.8116531,1.1966718,0.00013804055475229418,0.004115409060593396
1,PTPN6,3.799386,0.7798678,0.00014505501324727331,0.004296510694758329
1,RPS6,3.7705472,0.23766777,0.00016289006927499517,0.004783456980807888
1,AC079767.4,3.7391937,7.6780486,0.00018461137258956646,0.0053638990756214285
1,IL4R,3.7168694,2.35898,0.0002017066933058264,0.005799173148838791
1,DRAM2,3.7161455,1.1698244,0.00020228511760142558,0.005803636198296967
1,IGJ,3.6563723,4.293199,0.0002558097051692409,0.007188881755514282
1,REL,3.6494389,1.5136315,0.0002628138259337306,0.0073706110610535416
1,RPL34,3.6407146,0.32214662,0.00027188222214034825,0.007609373049862727
1,SMARCB1,3.6386194,1.3489377,0.00027410348069296654,0.007655916770312308
1,NT5C,3.5999517,1.3418932,0.00031827633072131935,0.00876513643354696
1,RPL10,3.5897799,0.14076656,0.0003309572292007354,0.00907749488251777
1,PLD4,3.5685604,2.64031,0.00035894826421273247,0.00976709622105836
1,PPP1R14A,3.566465,4.636573,0.0003618291244997329,0.00982598933344423
1,MBD4,3.551455,1.6600705,0.00038310745242869893,0.010362792115596011
1,LYL1,3.5217779,1.4531462,0.00042866298006382915,0.011526831585481083
1,SPINT2,3.5057013,1.1161371,0.00045540593732004285,0.012150655689507914
1,FAM129C,3.4930913,5.710876,0.0004774629855387772,0.012665236718914489
1,PAPOLA,3.4797196,0.94193506,0.0005019387740201295,0.013186950856153365
1,YBX3,3.4651287,1.5904071,0.0005299777373172592,0.013844027980131223
1,TCF4,3.4594524,3.6215103,0.0005412749945659348,0.014112253375431996
1,GUCD1,3.4286325,2.4949641,0.000606630490493578,0.01566728916502623
1,CDCA7L,3.4104986,3.2357204,0.000648442227282089,0.01662193776625527
1,DCK,3.402384,1.0076756,0.0006680069264559855,0.017059677820144104
1,AFF3,3.3945363,4.178986,0.0006874494858204696,0.01749106168560653
1,RPL3,3.3870313,0.22551315,0.0007065334438123974,0.017943332682302256
1,SP110,3.3842883,0.71171385,0.0007136302881479318,0.018056689615610213
1,STK17A,3.3783834,0.6779171,0.0007291335605501075,0.018381135384897378
1,C15orf57,3.3770118,1.9048048,0.0007327788142408495,0.01843913515320919
1,SEL1L3,3.37465,3.1105473,0.0007390964590736529,0.018564045494022116
1,HNRNPDL,3.3593352,0.30394056,0.0007813023794186996,0.01937573387223878
1,HERPUD1,3.3516397,0.881465,0.0008033448659958053,0.019850579265345
1,EZR,3.33522,0.9887567,0.0008523187551382987,0.021022840661810482
1,GPR18,3.3229532,2.644086,0.0008906986012035381,0.021734947716913384
1,RP11-693J15.5,3.3167055,5.633863,0.0009108560989412652,0.022108815116602672
1,KIAA0226L,3.3132005,4.4889817,0.0009223482464490716,0.022348204685163547
1,FAM65B,3.298,0.6811634,0.0009737610446271189,0.023510843250028713
1,TMEM154,3.286114,1.8983195,0.001015798797977624,0.02448271478992115
1,BCAS4,3.2633324,2.238302,0.0011011028336754087,0.026080352782425827
1,CD82,3.2594466,1.8198105,0.0011162979634689557,0.026394672881057343
1,HLA-DQB2,3.2318268,3.739298,0.0012300160914238115,0.02893386051078242
1,RPS15A,3.2123594,0.23815492,0.0013164951682957022,0.030862247415397028
1,RASGRP2,3.199902,0.8266284,0.001374743169289797,0.03211793496361205
1,SCPEP1,3.185654,1.1971629,0.0014442722250332754,0.0335796029548202
1,HMGB1,3.1759393,0.32300645,0.0014935213903031572,0.034539885913351595
1,FCRL2,3.1629486,5.705981,0.0015617992342377514,0.035937105198551214
1,ZCCHC7,3.1467195,1.8965181,0.0016511326411473913,0.03767659407769605
1,BCL7A,3.1071756,5.065973,0.0018888421332222854,0.04198311347651608
1,RPS20,3.0739937,0.20848423,0.0021121395530999993,0.046494192345446855
1,RPLP1,3.0608122,0.15494882,0.0022073744156653925,0.04812707907223401
1,TAF7,3.0312114,0.7845044,0.0024357462811308525,0.05260444803059608
1,LCN8,2.9885435,5.6134534,0.0028031057413068932,0.058869513225547836
1,KIAA0040,2.9777622,1.869698,0.0029036111366000958,0.060794081110433155
1,PPM1K,2.9726193,1.17155,0.0029527048139794255,0.06172773448005158
1,RHOH,2.9593236,0.67534626,0.0030831512766381487,0.06396722633557575
1,ALOX5,2.9343705,1.4954964,0.003342249585121972,0.06851361855061693
1,LSM7,2.9221797,0.6276362,0.003475909305496367,0.07114719435160773
1,RPL31,2.89936,0.2237197,0.0037392530038191534,0.07597054176944573
1,UQCRH,2.874102,0.3996703,0.004051779311731597,0.08159486267413675
1,OPN3,2.8469014,2.4592888,0.00441470429142056,0.08825547325443375
1,CD200,2.8455298,5.037236,0.004433760152395792,0.08850740426485575
1,ZNF92,2.8358533,2.197064,0.004570342023086744,0.0908372036298719
1,RPS29,2.832539,0.25465527,0.004617993046915598,0.09165145679508034
1,LYN,2.7953951,0.9676688,0.005183632400558484,0.10112138654517645
1,SYNGR2,2.7797375,1.0496823,0.005440285744391778,0.10552769264298281
1,RP5-887A10.1,2.761718,6.4263744,0.005749813125911429,0.11074850731565918
1,ARL4A,2.756156,1.0065346,0.005848512204841825,0.11249157977167011
1,RPS4X,2.7489557,0.16182894,0.005978547574207488,0.11419192400094916
1,HNRNPK,2.7282693,0.3280149,0.006366760073569596,0.1201291872104812
1,ODC1,2.7258313,1.2348005,0.006413979717217961,0.12082598604660318
1,RPL7,2.7042687,0.13678743,0.006845492164471825,0.1271664420814047
1,ELOVL5,2.6958873,0.8984647,0.00702013834149652,0.1296490488681539
1,RBM23,2.6852205,0.9603204,0.007248197651076976,0.13324635735505316
1,EVI2B,2.6717343,0.501718,0.007546035707424979,0.1377980475254676
1,CD81,2.658972,1.7448441,0.007837945516108493,0.14218199048665592
1,EIF4G2,2.6475813,0.53634113,0.008106986701120917,0.14686818443747987
1,CAMK1D,2.6018658,1.9924759,0.009271815863025548,0.1632268071187835
1,LSM10,2.5987036,0.76714545,0.009357651102321559,0.16431603997085514
1,GLO1,2.5819793,1.0211674,0.009823545110211728,0.1716179587789091
1,NOTCH2NL,2.5800364,1.2406669,0.009878987939501042,0.17192949315014883
1,FAM3C,2.5695982,1.9569445,0.010181656545227286,0.17607974509615007
1,RRAS2,2.5625122,2.3320224,0.010391794818249625,0.17881188724902805
1,TSTD1,2.5566072,0.6869397,0.010569848859605633,0.18164775345943818
1,RPLP0,2.5551596,0.21701483,0.010613912876741023,0.1818412241632845
1,SEP15,2.548226,0.55470794,0.010827229273085513,0.18514292051258693
1,PRMT1,2.5377114,0.7480915,0.01115799418422152,0.1900794574838691
1,TCEA1,2.5332923,0.6663679,0.011299669313850983,0.19154964767633176
1,CDC40,2.513863,1.2583852,0.011941676689737451,0.2009425203963919
1,TNFRSF13C,2.4998436,6.4003634,0.01242481165465295,0.2075442960193795
1,C11orf31,2.4985104,0.35519028,0.012471651416739605,0.2080732695002031
1,EIF1B,2.4976342,0.7773941,0.012502516910649146,0.2083347714612909
1,GGA2,2.4875386,1.7146038,0.012863050633494539,0.2135640149972689
1,BACE2,2.4856718,5.7564936,0.0129307140169128,0.21442782591045
1,RPL4,2.482243,0.090758674,0.013055814413646664,0.2157198058659643
1,RPS25,2.4685285,0.21962646,0.013566985093142149,0.2225569779513773
1,RPL22,2.4644902,0.1758571,0.013720828479446518,0.22454348659561998
1,COQ7,2.45489,1.0702605,0.014092770329661598,0.22926245824552685
1,TNFRSF13B,2.4366038,4.8879886,0.014825915291342997,0.2392030615358563
1,KIAA1033,2.4345465,1.7027024,0.014910461529347453,0.2402844528947955
1,RNASET2,2.4163747,0.29070514,0.015675924621050497,0.25085137719146616
1,LBH,2.415727,0.7987406,0.01570383195644729,0.25100507162088365
1,P2RY10,2.4101267,2.0112548,0.01594697687847172,0.25370863214775075
1,SP140,2.403917,1.4753394,0.016220451111001993,0.2571644699841402
1,PHACTR1,2.3997264,2.1177504,0.016407325506829648,0.25982686143263484
1,SRSF5,2.3958788,0.15064043,0.016580573064531024,0.26196541360250974
1,RPL17,2.3873832,0.14365672,0.016968789617659095,0.26667407677761995
1,HLA-DOA,2.3832307,3.9006073,0.017161431562318363,0.26897356850929605
1,SPCS2,2.3653255,0.50459254,0.018014229908673792,0.2806467780302649
1,RPS28,2.365059,0.16464028,0.018027206797569306,0.2806467780302649
1,LTA4H,2.351992,0.8312153,0.018673187042667714,0.28870810270929537
1,CHPT1,2.3451345,1.0610834,0.019020219452281717,0.29227687879366904
1,TLE1,2.3449059,3.4290714,0.01903188367819356,0.29227687879366904
1,RPL35A,2.3290958,0.10903739,0.01985398632968,0.30320441929313086
1,CYB5A,2.3203337,1.1416938,0.020322830644100776,0.3096747771702201
1,SNX22,2.3139336,2.77108,0.020671367550079242,0.3139392409543596
1,RP11-428G5.5,2.3108096,5.6456475,0.020843371364365315,0.3162013217819756
1,EIF3L,2.3064666,0.2251643,0.021084570678954393,0.3184513241092297
1,GDI2,2.2786944,0.47234696,0.022685235843123347,0.3396346335727004
1,BTLA,2.2699323,3.1903121,0.02321169243381681,0.34562991317846226
1,TRAF5,2.2362933,1.8055403,0.025332571028204635,0.3695860415753174
1,MT-CO2,2.2327883,0.17823844,0.02556290521037444,0.37143922323270323
1,CD1C,2.224712,2.8032908,0.026100583453464762,0.37757742772237946
1,EIF1AY,2.1755295,0.90883505,0.02959045638330113,0.42271199879228305
1,RBBP7,2.1577766,0.88429385,0.03094520088993723,0.4402307935732357
1,KDM4B,2.1406715,2.4301457,0.03230054667773629,0.45573014108896653
1,RPL36,2.1276424,0.15365931,0.03336673988558593,0.46597909449177743
1,ITSN2,2.1106515,1.024829,0.034802279150489036,0.4820994507775825
1,BBX,2.1047466,0.85077477,0.035313376147153144,0.4882390571618409
1,SIAH2,2.0858126,0.9438349,0.03699559540256723,0.5068507446062007
1,CHI3L2,2.0624597,1.8494489,0.03916399886232773,0.529095114748274
1,DAPP1,2.0579262,1.4606142,0.039597223228448074,0.5334344983840245
1,LSM2,2.038878,0.6116347,0.04146220721901339,0.5499155800788681
1,CEPT1,2.0379255,1.5556573,0.041557376945144886,0.5506452825369246
1,RIC3,2.031754,0.9602277,0.042178569882959385,0.5567246461741145
1,RHBDF2,2.0232584,1.7723436,0.04304650523143016,0.5654595524366218
1,ADD1,1.9962863,1.0640289,0.04590277151028974,0.5944387237885869
1,TMEM156,1.9951434,2.2536316,0.046027244102810165,0.5949270741055029
1,ISCU,1.9905337,0.26173767,0.04653217282194026,0.5986643721035799
1,DARS,1.9714855,0.8539813,0.04866836369013547,0.6208725019967607
1,PNN,1.9650472,0.7521876,0.04940876635657595,0.6279812991789459
1,PCDH9,1.9506469,5.460115,0.051099069135845054,0.6452786686270525
1,COMMD6,1.9458467,0.1772071,0.051673154819253955,0.6519059238301526
1,LUC7L3,1.9454658,0.652811,0.051718947435263674,0.6519059238301526
1,CCNG2,1.9287796,1.8008232,0.053758234584775015,0.6696098356908307
1,NCF4,1.914722,1.3302164,0.05552796520608176,0.6857881061110249
1,ACADM,1.9052742,1.2077127,0.056744448143156705,0.6967265795913582
1,ANXA4,1.8981501,0.9507058,0.05767631180441903,0.7049669697734426
1,RASGRP3,1.8967024,3.6022348,0.05786722140122851,0.7066705915373535
1,SETD5-AS1,1.887026,1.0859654,0.05915683263702513,0.7191403149961526
1,PAX5,1.873997,4.120644,0.06093083549409787,0.7336940219615036
1,DOPEY2,1.8707207,2.5116112,0.061383798913613306,0.7364981787412886
1,CMPK1,1.8688921,0.29094532,0.06163782581340794,0.7388996007037382
1,NFKBID,1.8494248,2.037933,0.06439648505385295,0.7652802391928417
1,CXCR5,1.8367388,3.2303379,0.06624846403123512,0.7818687054426492
1,HIST1H2BK,1.834415,1.1658623,0.06659242563219184,0.7845777707215454
1,DUSP22,1.8289291,1.1323229,0.06741023720184083,0.7918880433201728
1,UBE2J1,1.8271004,0.89571947,0.06768467077283763,0.7920030503231188
1,APPL1,1.8264147,1.4727019,0.06778782003124402,0.7925288011654453
1,OSBPL10,1.8260337,4.609697,0.06784518102437165,0.7925288011654453
1,ZFAS1,1.8240527,0.20070246,0.06814410209223985,0.793991687419692
1,UBB,1.8207003,0.09909597,0.06865243507973794,0.7972053299606486
1,STAP1,1.8131952,3.6334598,0.06980170986334563,0.806656816531883
1,KCNG1,1.8130429,6.817583,0.0698252079927741,0.806656816531883
1,NUP88,1.8084332,1.6906793,0.07053910111283057,0.8122361315376645
1,PHF14,1.8080523,0.80994076,0.07059836742439411,0.8122365862903866
1,TMEM19,1.806757,1.9116337,0.07080017845981078,0.8124476104259786
1,PAWR,1.7995567,5.903078,0.07193065139753628,0.8206796616188125
1,WHSC1L1,1.7985662,0.71874166,0.07208731679245856,0.8208370861182709
1,MALAT1,1.7829087,0.243719,0.07460117063074972,0.842041525950701
1,METTL7A,1.7823372,2.0572846,0.07469425486016759,0.8423988578555414
1,AIM2,1.7757846,2.4234347,0.07576841703888741,0.8503175705984468
1,BCL11A,1.7746037,3.03827,0.07596335025257066,0.8518081646473867
1,ARID5B,1.7645843,0.8264098,0.07763364989816321,0.8605024442613073
1,DDX5,1.7624509,0.074892774,0.07799313822318259,0.8625789496715532
1,COBLL1,1.7606986,4.702213,0.07828944512574837,0.864461715341798
1,TUBB6,1.7565079,2.3622515,0.0790017215778132,0.8702245861189801
1,ITGAE,1.7531173,0.83504665,0.07958186800488332,0.8743102564160183
1,SNAP23,1.743517,0.656232,0.08124333680867411,0.8892028100512026
1,EIF3D,1.7404693,0.24952205,0.08177663679744696,0.8914823505883843
1,NCL,1.7395931,0.4418243,0.08193048505162917,0.8924500969007485
1,SLC25A6,1.7318215,0.07268851,0.08330535162144136,0.9017195607899001
1,IFI44L,1.7247736,0.40946984,0.08456827004151678,0.9125597554616193
1,CHCHD10,1.7247356,0.51430315,0.08457513848561456,0.9125597554616193
1,ATP2A3,1.702411,1.0596049,0.08867832868079155,0.9486229325494347
1,LRMP,1.6951348,1.4690398,0.0900498690294156,0.9595523728589009
1,NEMF,1.6823343,0.7904129,0.09250402577279707,0.9803711046739868
1,RP1-313I6.12,1.678639,1.3376468,0.09322242190847765,0.983424841579125
1,STX5,1.6770009,0.81403756,0.0935423151473986,0.9860409761194653
1,FAM96A,1.6696863,0.8725449,0.09498143474906248,0.9989075123839286
1,SMC6,1.6683149,2.4323695,0.09525323417318378,0.9999330512443403
1,BEND5,1.6629432,3.145297,0.09632378514679553,0.9999330512443403
1,SH3BGRL,1.6606194,0.19870774,0.09678990483812629,0.9999330512443403
1,TAPBP,1.6605814,0.4028548,0.09679756114727364,0.9999330512443403
1,ALDH16A1,1.6574955,1.3880854,0.09741933250786508,0.9999330512443403
1,MACROD2,1.6502954,7.9415727,0.09888254929571794,0.9999330512443403
1,UBE2E2,1.6493049,1.7645994,0.09908520395011675,0.9999330512443403
1,ZRANB2,1.648581,1.0055436,0.0992335072524197,0.9999330512443403
1,CHD9,1.6457237,1.2300177,0.09982064536141054,0.9999330512443403
1,FOXP1,1.6429808,0.5547051,0.10038690135879573,0.9999330512443403
1,SNX10,1.6367711,0.90947527,0.1016783026213718,0.9999330512443403
1,TIFA,1.6232469,1.3970761,0.10453663188255068,0.9999330512443403
1,CD55,1.6209992,0.45157814,0.10501780301528466,0.9999330512443403
1,SH2B2,1.6182944,2.1594877,0.10559916832096507,0.9999330512443403
1,FRG1B,1.6153991,0.8344037,0.10622430109570277,0.9999330512443403
1,ANKRD13A,1.6143705,1.1618384,0.10644709282058101,0.9999330512443403
1,UVRAG,1.6024845,1.5964288,0.10904853161516406,0.9999330512443403
1,ZDHHC21,1.5919317,2.9807491,0.11140004580339521,0.9999330512443403
1,PPP3CC,1.5881983,0.8411243,0.1122415086366772,0.9999330512443403
1,DOCK8,1.5873601,0.6980091,0.1124310956142917,0.9999330512443403
1,WDR34,1.5749027,3.552772,0.1152789138133551,0.9999330512443403
1,RABEP2,1.5712835,1.9165791,0.11611680949449601,0.9999330512443403
1,MT-CO1,1.5686549,0.09078989,0.11672838115907098,0.9999330512443403
1,NCOR1,1.5680072,0.37325102,0.11687944598838106,0.9999330512443403
1,SHMT2,1.5548639,1.2335116,0.11997846542931924,0.9999330512443403
1,NT5C3A,1.5540259,0.8429721,0.12017824603987863,0.9999330512443403
1,CNFN,1.5355492,3.8870008,0.12464899502189707,0.9999330512443403
1,MFF,1.5341396,0.63833034,0.12499531781128764,0.9999330512443403
1,ACP5,1.5318156,1.4899843,0.12556791975308043,0.9999330512443403
1,MRPS18A,1.5273204,1.1338547,0.12668137515126926,0.9999330512443403
1,RP11-164H13.1,1.5253012,5.4175334,0.12718398120916083,0.9999330512443403
1,C1orf63,1.5190153,0.5040271,0.12875863634545295,0.9999330512443403
1,USE1,1.5162724,0.82670176,0.12945048824706823,0.9999330512443403
1,IMPDH2,1.4999291,0.5725879,0.13363277745569,0.9999330512443403
1,PLEKHA2,1.496386,1.9523648,0.13455306751867485,0.9999330512443403
1,CTC-228N24.3,1.4875478,1.6550143,0.13687019962514793,0.9999330512443403
1,ATP5O,1.4843857,0.21179336,0.137706609979705,0.9999330512443403
1,TFEB,1.480538,1.7409122,0.1387297191337109,0.9999330512443403
1,RELB,1.4774903,1.399586,0.13954425011700913,0.9999330512443403
1,AL928768.3,1.4746712,7.110521,0.14030096392471356,0.9999330512443403
1,DCLRE1C,1.469452,1.5405794,0.14171023294140622,0.9999330512443403
1,UBE2D2,1.4681567,0.19902948,0.1420616572412778,0.9999330512443403
1,YBX1,1.4526135,0.16945909,0.14633111942137234,0.9999330512443403
1,IFI16,1.450861,0.48977825,0.14681857439901763,0.9999330512443403
1,EEF1D,1.428727,0.057164937,0.15308271150138092,0.9999330512443403
1,CHD2,1.4281937,0.6657029,0.1532361246681939,0.9999330512443403
1,SP140L,1.4238888,0.8886865,0.15447867178809133,0.9999330512443403
1,ENSA,1.4236602,0.29076943,0.15454486112789648,0.9999330512443403
1,FCHSD2,1.4202696,1.7713715,0.15552920135707965,0.9999330512443403
1,CYBA,1.4190124,0.19959599,0.15589538835955272,0.9999330512443403
1,SMDT1,1.4146314,0.21149303,0.15717660783930357,0.9999330512443403
1,NAP1L1,1.4091836,0.14149748,0.15878088944841717,0.9999330512443403
1,FCRL5,1.408917,3.4204683,0.1588597377433567,0.9999330512443403
1,CAPZA1,1.402631,0.5064505,0.1607268974870557,0.9999330512443403
1,FAM177B,1.4001167,26.376497,0.16147838719978191,0.9999330512443403
1,PARP14,1.3993547,0.93931,0.16170663437175525,0.9999330512443403
1,ANXA6,1.3928021,0.34253907,0.1636796244966131,0.9999330512443403
1,TRAF4,1.3912402,2.1999044,0.16415259712134989,0.9999330512443403
1,RP9,1.388421,1.4335725,0.16500886017007577,0.9999330512443403
1,MTPN,1.3878115,0.6584499,0.16519443944149403,0.9999330512443403
1,CTA-250D10.23,1.3875067,7.008052,0.1652872879681735,0.9999330512443403
1,CIITA,1.3790113,1.8509237,0.16789127386962288,0.9999330512443403
1,TAF1D,1.3789351,0.52019,0.16791476658741122,0.9999330512443403
1,AP3B1,1.3782113,1.4304224,0.1681380705345401,0.9999330512443403
1,RP11-220I1.1,1.3762684,1.0108491,0.1687385676703036,0.9999330512443403
1,NT5E,1.3586297,2.9957764,0.17426394446724514,0.9999330512443403
1,KIAA1407,1.3584012,3.0157819,0.17433642399814486,0.9999330512443403
1,ZNF331,1.3582107,0.5679886,0.174396840801037,0.9999330512443403
1,MARCKSL1,1.3573345,0.5421631,0.17467495947227696,0.9999330512443403
1,GSAP,1.3510486,1.4263986,0.17667987327737544,0.9999330512443403
1,CYSLTR1,1.3488771,1.5339139,0.17737645035530136,0.9999330512443403
1,ZNF791,1.3473914,1.0912763,0.17785423287369806,0.9999330512443403
1,TNFAIP8,1.3396578,0.31457204,0.180356633303984,0.9999330512443403
1,DERL3,1.3241526,4.530839,0.18545238309624812,0.9999330512443403
1,C6orf48,1.3227429,0.09651963,0.18592086047116818,0.9999330512443403
1,AL592183.1,1.3213334,0.6379373,0.1863902121328873,0.9999330512443403
1,CLIC4,1.318438,2.7745335,0.18735703105428148,0.9999330512443403
1,PWP1,1.3182095,1.1116252,0.18743351627024274,0.9999330512443403
1,PPIA,1.3149713,0.008780774,0.18851953443994052,0.9999330512443403
1,RP11-16E12.2,1.3126093,26.107597,0.18931461134638294,0.9999330512443403
1,OFD1,1.3119998,0.77768564,0.18952019312351354,0.9999330512443403
1,MX1,1.3062472,0.38842142,0.19146847938364853,0.9999330512443403
1,GRAP,1.3048377,1.4168227,0.19194811381230092,0.9999330512443403
1,PTDSS1,1.3042282,0.89302135,0.19215579672817262,0.9999330512443403
1,PNRC1,1.2926087,0.11997637,0.19614639802654865,0.9999330512443403
1,ATF6B,1.2921135,0.5191337,0.19631782845464296,0.9999330512443403
1,RPS24,1.2885325,-0.0010388255,0.19756066955121054,0.9999330512443403
1,E2F5,1.287161,6.072308,0.19803817291723547,0.9999330512443403
1,C12orf42,1.2844181,3.735403,0.19899571128226734,0.9999330512443403
1,CPNE5,1.2836561,3.6503441,0.1992622937055344,0.9999330512443403
1,NFATC1,1.2830466,1.4615229,0.1994757474578206,0.9999330512443403
1,C1QBP,1.2827038,0.19434941,0.1995958885793423,0.9999330512443403
1,MCM5,1.2748178,1.2046996,0.20237373913623158,0.9999330512443403
1,CAPG,1.2735987,0.3083133,0.20280566736640226,0.9999330512443403
1,SEMA4B,1.2596555,2.9371421,0.2077936807117171,0.9999330512443403
1,SIGLEC10,1.2577126,1.0000892,0.2084957343862338,0.9999330512443403
1,LPAR5,1.2565316,2.1232784,0.20892331214155424,0.9999330512443403
1,CERS4,1.2531029,2.2155054,0.21016826589679372,0.9999330512443403
1,TNFRSF17,1.2495219,4.8221917,0.2114742741343938,0.9999330512443403
1,STAG3,1.2489885,2.9717166,0.2116692868872404,0.9999330512443403
1,CNR2,1.2486075,4.553724,0.21180866127031528,0.9999330512443403
1,METTL21A,1.2473122,1.0038979,0.21228303025792494,0.9999330512443403
1,RP13-188A5.1,1.2455217,3.297011,0.2129400387047088,0.9999330512443403
1,SMAGP,1.243655,1.471797,0.21362656678888337,0.9999330512443403
1,POMC,1.2294451,0.9435354,0.21890498488087384,0.9999330512443403
1,BLCAP,1.2238449,0.82605475,0.22101074363861184,0.9999330512443403
1,CSK,1.2191972,0.3511552,0.22276937566311195,0.9999330512443403
1,EIF3F,1.217178,-0.0013632625,0.22353648422605565,0.9999330512443403
1,HSP90AB1,1.2161494,0.14167687,0.2239280010170972,0.9999330512443403
1,FADS3,1.2122636,3.293308,0.22541148881144435,0.9999330512443403
1,IL6,1.2116541,4.0270977,0.22564482807387098,0.9999330512443403
1,SMAP2,1.2108159,0.5508412,0.2259659510601968,0.9999330512443403
1,RBBP6,1.2097874,0.6061459,0.2263605021698022,0.9999330512443403
1,KLF2,1.2084159,0.049272213,0.2268873345634692,0.9999330512443403
1,NEIL1,1.2081492,2.7969534,0.22698987565796258,0.9999330512443403
